Accident_ID,Location,Latitude,Longitude,Date,Time,Severity,Cause,Road_Type,Weather
ID-1262,Pune,18.41511,73.71843,2023-09-20,04:51,Minor,Over-speeding,Rural Road,Dust Storm
ID-1263,Bangalore,12.85727,77.51462,2023-03-19,05:28,Minor,Weather/Low Visibility,Highway,Fog
ID-1264,Chennai,13.07257,80.19081,2023-10-22,18:25,Minor,Distracted Driving,Rural Road,Clear
ID-1265,Bangalore,13.04847,77.50377,2023-04-25,19:16,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1266,Madurai,9.93308,78.15399,2023-04-07,17:09,Minor,Weather/Low Visibility,City Road,Rain
ID-1267,Chennai,12.90787,80.22038,2023-06-17,20:04,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1268,Mumbai,18.99088,72.88486,2023-03-12,07:01,Minor,Over-speeding,City Road,Clear
ID-1269,Varanasi,25.28879,83.04879,2023-08-13,05:28,Serious,Weather/Low Visibility,Highway,Rain
ID-1270,Bangalore,12.97707,77.52493,2023-03-04,23:33,Fatal,Drunk Driving,Highway,Rain
ID-1271,Mumbai,19.00752,72.99907,2023-09-17,18:51,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1272,Chennai,13.18347,80.10323,2023-07-04,15:22,Serious,Distracted Driving,City Road,Clear
ID-1273,Hyderabad,17.48919,78.4304,2023-07-19,11:41,Minor,Signal Jumping,City Road,Clear
ID-1274,Nagpur,21.12947,78.99698,2023-03-07,22:00,Serious,Distracted Driving,Highway,Rain
ID-1275,Delhi,28.42447,77.20119,2023-08-01,11:39,Serious,Weather/Low Visibility,Highway,Dust Storm
ID-1276,Chennai,13.05558,80.13028,2023-03-25,18:50,Fatal,Weather/Low Visibility,Highway,Dust Storm
ID-1277,Delhi,28.65012,77.25449,2023-01-14,14:50,Minor,Distracted Driving,City Road,Clear
ID-1278,Mumbai,18.91027,72.97441,2023-11-03,21:48,Serious,Weather/Low Visibility,Highway,Rain
ID-1279,Nashik,19.96973,73.74454,2023-08-01,21:29,Serious,Distracted Driving,Highway,Dust Storm
ID-1280,Mumbai,19.14283,72.80014,2023-12-03,14:20,Serious,Potholes,Rural Road,Fog
ID-1281,Jaipur,26.81928,75.79856,2023-03-08,19:32,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1282,Indore,22.61896,75.78077,2023-04-05,13:16,Serious,Signal Jumping,City Road,Fog
ID-1283,Lucknow,26.79243,80.91816,2023-08-05,14:20,Minor,Distracted Driving,Rural Road,Rain
ID-1284,Bangalore,13.05522,77.64959,2023-01-08,03:11,Fatal,Drunk Driving,Highway,Clear
ID-1285,Mumbai,18.99676,72.91442,2023-10-23,23:55,Fatal,Drunk Driving,Highway,Dust Storm
ID-1286,Nagpur,21.08797,79.12349,2023-04-06,20:57,Minor,Distracted Driving,City Road,Fog
ID-1287,Nashik,19.99126,73.7193,2023-07-07,10:50,Serious,Over-speeding,Rural Road,Clear
ID-1288,Kolkata,22.51892,88.49502,2023-03-06,16:18,Minor,Weather/Low Visibility,City Road,Fog
ID-1289,Pune,18.59686,73.71659,2023-03-14,22:12,Serious,Weather/Low Visibility,Highway,Rain
ID-1290,Varanasi,25.30511,83.05599,2023-09-30,18:51,Minor,Distracted Driving,Rural Road,Rain
ID-1291,Pune,18.50617,73.77489,2023-11-13,23:40,Fatal,Drunk Driving,Rural Road,Rain
ID-1292,Nagpur,21.17166,78.98353,2023-09-01,03:26,Fatal,Drunk Driving,Highway,Fog
ID-1293,Meerut,28.91497,77.74167,2023-11-01,08:39,Serious,Over-speeding,City Road,Clear
ID-1294,Lucknow,26.72806,80.89619,2023-08-03,07:41,Minor,Weather/Low Visibility,Highway,Rain
ID-1295,Delhi,28.42821,77.28168,2023-10-27,07:46,Minor,Weather/Low Visibility,Highway,Rain
ID-1296,Jaipur,26.93445,75.85212,2023-09-26,22:19,Fatal,Drunk Driving,Highway,Dust Storm
ID-1297,Jaipur,26.82497,75.84858,2023-05-20,12:21,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1298,Pune,18.49331,73.817,2023-09-25,15:14,Serious,Over-speeding,Rural Road,Clear
ID-1299,Lucknow,26.82066,80.91981,2023-12-26,07:53,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1300,Mumbai,19.15955,72.85604,2023-09-18,20:40,Minor,Distracted Driving,Rural Road,Dust Storm
ID-1301,Mumbai,19.19493,72.81662,2023-09-11,00:37,Fatal,Weather/Low Visibility,Rural Road,Dust Storm
ID-1302,Kolkata,22.66525,88.39757,2023-12-08,22:33,Fatal,Over-speeding,Rural Road,Clear
ID-1303,Lucknow,26.85872,80.99081,2023-10-25,12:23,Serious,Signal Jumping,City Road,Dust Storm
ID-1304,Madurai,9.80797,78.12942,2023-07-24,16:02,Serious,Signal Jumping,Rural Road,Dust Storm
ID-1305,Delhi,28.48642,76.89037,2023-07-31,05:58,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1306,Kolkata,22.6366,88.37048,2023-08-23,15:20,Minor,Weather/Low Visibility,Highway,Fog
ID-1307,Mumbai,19.13124,72.90946,2023-03-30,11:49,Minor,Distracted Driving,City Road,Clear
ID-1308,Varanasi,25.32328,83.04797,2023-02-16,01:58,Minor,Signal Jumping,City Road,Dust Storm
ID-1309,Pune,18.55131,73.74043,2023-08-13,14:51,Minor,Weather/Low Visibility,Highway,Rain
ID-1310,Delhi,28.44459,77.09092,2023-10-14,04:18,Serious,Potholes,City Road,Rain
ID-1311,Bangalore,12.82801,77.64233,2023-06-24,19:45,Minor,Weather/Low Visibility,City Road,Fog
ID-1312,Jaipur,26.87705,75.869,2023-06-15,08:05,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1313,Jaipur,26.831,75.89854,2023-05-06,23:14,Serious,Drunk Driving,Rural Road,Dust Storm
ID-1314,Jaipur,26.85936,75.89292,2023-10-10,21:35,Minor,Weather/Low Visibility,City Road,Rain
ID-1315,Delhi,28.60743,76.99981,2023-07-06,09:45,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1316,Kolkata,22.6851,88.34694,2023-06-14,12:08,Fatal,Weather/Low Visibility,Rural Road,Rain
ID-1317,Lucknow,26.71932,80.9835,2023-02-23,15:20,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1318,Pune,18.54043,73.8953,2023-01-28,14:53,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1319,Indore,22.61293,75.89916,2023-01-30,22:41,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1320,Delhi,28.42617,77.15943,2023-11-03,17:45,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1321,Nagpur,21.02667,79.01887,2023-12-12,09:44,Fatal,Weather/Low Visibility,Highway,Fog
ID-1322,Jaipur,26.97519,75.88925,2023-01-04,17:20,Serious,Potholes,Rural Road,Clear
ID-1323,Delhi,28.70179,77.09372,2023-03-24,12:26,Minor,Signal Jumping,Highway,Rain
ID-1324,Varanasi,25.35475,83.09792,2023-03-03,17:46,Minor,Distracted Driving,Highway,Clear
ID-1325,Delhi,28.77846,77.087,2023-08-31,15:44,Serious,Weather/Low Visibility,Highway,Fog
ID-1326,Kolkata,22.57103,88.44145,2023-07-25,12:16,Serious,Drunk Driving,City Road,Rain
ID-1327,Delhi,28.6532,76.96986,2023-11-07,14:56,Fatal,Over-speeding,Rural Road,Clear
ID-1328,Mumbai,19.01194,72.8337,2023-06-06,20:24,Fatal,Over-speeding,Highway,Fog
ID-1329,Pune,18.52417,73.73636,2023-03-21,23:58,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1330,Pune,18.56919,73.8544,2023-01-20,18:39,Serious,Potholes,City Road,Clear
ID-1331,Bangalore,13.08051,77.52155,2023-02-21,16:10,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1332,Jaipur,26.92264,75.76748,2023-08-18,16:50,Fatal,Over-speeding,City Road,Clear
ID-1333,Kolkata,22.54924,88.32828,2023-01-31,07:22,Minor,Over-speeding,Rural Road,Clear
ID-1334,Jaipur,26.9327,75.76411,2023-09-25,23:34,Serious,Weather/Low Visibility,City Road,Rain
ID-1335,Hyderabad,17.33961,78.48885,2023-09-09,21:05,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1336,Mumbai,19.04523,72.87776,2023-09-28,03:03,Serious,Weather/Low Visibility,Highway,Rain
ID-1337,Chennai,13.17008,80.20856,2023-01-15,18:34,Minor,Weather/Low Visibility,City Road,Fog
ID-1338,Delhi,28.78567,76.82622,2023-04-02,22:33,Fatal,Potholes,Rural Road,Fog
ID-1339,Hyderabad,17.31973,78.48999,2023-04-15,14:45,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1340,Delhi,28.40624,77.26104,2023-05-04,01:00,Fatal,Signal Jumping,Highway,Fog
ID-1341,Pune,18.47436,73.86756,2023-11-15,13:15,Serious,Signal Jumping,City Road,Fog
ID-1342,Kolkata,22.64203,88.48042,2023-05-20,23:58,Fatal,Distracted Driving,City Road,Clear
ID-1343,Hyderabad,17.46853,78.3379,2023-12-21,18:40,Serious,Distracted Driving,Rural Road,Clear
ID-1344,Bangalore,12.83867,77.6379,2023-09-08,18:10,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1345,Nagpur,21.1887,78.97695,2023-10-02,17:18,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1346,Bangalore,13.0283,77.57898,2023-03-07,21:12,Serious,Potholes,City Road,Clear
ID-1347,Mumbai,19.04365,72.82228,2023-12-22,18:48,Minor,Over-speeding,City Road,Rain
ID-1348,Bangalore,12.93143,77.52855,2023-04-07,22:49,Fatal,Weather/Low Visibility,Highway,Fog
ID-1349,Bangalore,12.9024,77.69008,2023-11-26,01:57,Serious,Drunk Driving,City Road,Dust Storm
ID-1350,Bangalore,12.81909,77.53679,2023-01-13,23:28,Serious,Signal Jumping,Highway,Clear
ID-1351,Lucknow,26.81137,80.82867,2023-07-29,12:04,Serious,Potholes,Rural Road,Clear
ID-1352,Varanasi,25.3441,83.04482,2023-02-23,08:57,Fatal,Weather/Low Visibility,Highway,Rain
ID-1353,Pune,18.51254,73.86274,2023-10-16,23:02,Serious,Distracted Driving,Highway,Clear
ID-1354,Delhi,28.76432,77.26861,2023-07-18,14:39,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1355,Mumbai,18.97501,72.99603,2023-10-02,19:29,Minor,Weather/Low Visibility,Highway,Rain
ID-1356,Hyderabad,17.4462,78.49261,2023-01-11,13:47,Serious,Weather/Low Visibility,Highway,Fog
ID-1357,Delhi,28.56415,77.2399,2023-04-17,23:22,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1358,Kolkata,22.69047,88.3927,2023-09-29,17:08,Minor,Drunk Driving,Highway,Rain
ID-1359,Delhi,28.62735,77.274,2023-08-26,20:57,Minor,Potholes,City Road,Dust Storm
ID-1360,Kolkata,22.5427,88.32827,2023-11-16,21:19,Fatal,Over-speeding,Highway,Clear
ID-1361,Hyderabad,17.47798,78.43193,2023-12-22,21:01,Minor,Drunk Driving,Rural Road,Dust Storm
ID-1362,Chennai,12.982,80.24919,2023-04-12,17:36,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1363,Mumbai,19.16041,72.82611,2023-11-18,22:33,Fatal,Drunk Driving,Highway,Clear
ID-1364,Delhi,28.40347,77.23112,2023-07-02,12:59,Minor,Weather/Low Visibility,Highway,Rain
ID-1365,Nashik,19.9132,73.82465,2023-12-27,15:21,Serious,Weather/Low Visibility,City Road,Fog
ID-1366,Pune,18.51238,73.88016,2023-11-13,01:34,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1367,Madurai,9.99666,78.13799,2023-08-16,17:58,Serious,Over-speeding,Highway,Clear
ID-1368,Delhi,28.58913,77.03844,2023-08-14,10:59,Serious,Potholes,City Road,Rain
ID-1369,Pune,18.58932,73.81336,2023-03-11,02:11,Serious,Drunk Driving,Rural Road,Fog
ID-1370,Lucknow,26.89858,80.95819,2023-12-31,17:18,Minor,Over-speeding,Rural Road,Fog
ID-1371,Delhi,28.5979,77.11093,2023-05-10,13:54,Minor,Drunk Driving,Rural Road,Fog
ID-1372,Indore,22.60469,75.76371,2023-06-06,19:44,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1373,Delhi,28.50913,77.29755,2023-10-10,18:21,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1374,Mumbai,19.0721,72.86054,2023-12-22,21:02,Fatal,Weather/Low Visibility,Rural Road,Fog
ID-1375,Chennai,13.01004,80.20252,2023-06-27,17:08,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1376,Varanasi,25.25633,82.91666,2023-06-13,23:58,Serious,Distracted Driving,Highway,Clear
ID-1377,Nagpur,21.16125,78.93211,2023-10-20,18:09,Fatal,Drunk Driving,Highway,Clear
ID-1378,Meerut,28.90193,77.60269,2023-11-17,02:37,Serious,Drunk Driving,Rural Road,Fog
ID-1379,Bangalore,13.01124,77.5399,2023-02-16,06:45,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1380,Kolkata,22.51,88.31588,2023-04-12,16:30,Fatal,Signal Jumping,Rural Road,Dust Storm
ID-1381,Pune,18.49384,73.84631,2023-01-04,19:32,Serious,Weather/Low Visibility,Highway,Rain
ID-1382,Mumbai,19.16345,72.91509,2023-02-08,12:48,Fatal,Drunk Driving,City Road,Rain
ID-1383,Indore,22.64554,75.77893,2023-11-24,21:32,Minor,Weather/Low Visibility,City Road,Rain
ID-1384,Nagpur,21.06895,78.97223,2023-03-24,17:18,Fatal,Over-speeding,Highway,Clear
ID-1385,Kolkata,22.68054,88.31208,2023-01-07,23:28,Minor,Signal Jumping,City Road,Clear
ID-1386,Chennai,13.1749,80.1723,2023-05-15,18:36,Serious,Weather/Low Visibility,City Road,Fog
ID-1387,Mumbai,19.14329,72.87409,2023-04-08,22:47,Minor,Drunk Driving,Highway,Rain
ID-1388,Mumbai,19.16399,72.86487,2023-03-14,03:09,Minor,Signal Jumping,City Road,Dust Storm
ID-1389,Lucknow,26.85765,80.87629,2023-08-11,15:00,Serious,Weather/Low Visibility,Highway,Rain
ID-1390,Kolkata,22.53678,88.31897,2023-04-12,03:21,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1391,Mumbai,19.15614,72.85553,2023-08-10,09:31,Serious,Weather/Low Visibility,City Road,Rain
ID-1392,Delhi,28.4239,77.28072,2023-05-29,17:38,Minor,Drunk Driving,Rural Road,Rain
ID-1393,Hyderabad,17.46072,78.38327,2023-11-19,17:21,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1394,Delhi,28.45177,76.94095,2023-10-17,17:23,Fatal,Distracted Driving,Highway,Clear
ID-1395,Delhi,28.548,76.92305,2023-09-01,13:40,Minor,Distracted Driving,Rural Road,Fog
ID-1396,Nashik,20.03967,73.88037,2023-10-31,16:45,Minor,Weather/Low Visibility,Highway,Rain
ID-1397,Delhi,28.5879,76.8097,2023-06-14,04:39,Fatal,Over-speeding,City Road,Dust Storm
ID-1398,Mumbai,19.16727,72.99165,2023-04-09,15:49,Minor,Distracted Driving,City Road,Rain
ID-1399,Delhi,28.42361,76.92329,2023-11-14,20:52,Minor,Weather/Low Visibility,City Road,Rain
ID-1400,Bangalore,12.94541,77.56283,2023-11-02,04:59,Serious,Potholes,City Road,Clear
ID-1401,Delhi,28.69337,77.16775,2023-07-12,10:15,Minor,Distracted Driving,City Road,Clear
ID-1402,Mumbai,18.96127,72.85922,2023-07-08,17:05,Minor,Weather/Low Visibility,City Road,Rain
ID-1403,Jaipur,26.91105,75.81877,2023-04-12,21:17,Minor,Weather/Low Visibility,City Road,Dust Storm
ID-1404,Pune,18.42571,73.89122,2023-07-08,00:30,Serious,Drunk Driving,Rural Road,Fog
ID-1405,Jaipur,26.88685,75.76478,2023-05-25,18:41,Serious,Distracted Driving,Rural Road,Clear
ID-1406,Hyderabad,17.31117,78.44345,2023-03-19,12:08,Fatal,Weather/Low Visibility,Rural Road,Rain
ID-1407,Bangalore,13.0264,77.69446,2023-02-05,06:48,Fatal,Weather/Low Visibility,Rural Road,Dust Storm
ID-1408,Varanasi,25.28327,83.05795,2023-04-17,16:52,Minor,Weather/Low Visibility,Highway,Rain
ID-1409,Bangalore,13.0606,77.54548,2023-01-27,17:01,Minor,Weather/Low Visibility,City Road,Rain
ID-1410,Mumbai,18.9657,72.84653,2023-07-18,20:20,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1411,Pune,18.45793,73.7047,2023-01-21,15:04,Minor,Drunk Driving,Highway,Clear
ID-1412,Delhi,28.4918,77.04573,2023-07-08,11:56,Serious,Weather/Low Visibility,City Road,Rain
ID-1413,Meerut,29.00725,77.78304,2023-07-11,10:35,Minor,Distracted Driving,Highway,Dust Storm
ID-1414,Indore,22.75083,75.75126,2023-11-30,08:07,Serious,Weather/Low Visibility,Highway,Dust Storm
ID-1415,Chennai,13.19032,80.23437,2023-07-18,18:02,Serious,Over-speeding,Highway,Rain
ID-1416,Nagpur,21.05972,79.10692,2023-01-28,14:29,Minor,Signal Jumping,Rural Road,Rain
ID-1417,Chennai,13.15307,80.14336,2023-04-03,12:53,Minor,Distracted Driving,City Road,Rain
ID-1418,Nagpur,21.07771,78.99821,2023-10-15,21:30,Fatal,Potholes,Rural Road,Fog
ID-1419,Jaipur,26.8497,75.82327,2023-01-06,06:54,Serious,Distracted Driving,City Road,Clear
ID-1420,Pune,18.48901,73.84575,2023-11-27,12:13,Minor,Drunk Driving,Rural Road,Dust Storm
ID-1421,Meerut,28.91522,77.6835,2023-03-14,08:19,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1422,Chennai,13.09101,80.29048,2023-02-14,09:07,Serious,Signal Jumping,City Road,Rain
ID-1423,Varanasi,25.31596,83.01149,2023-02-02,22:30,Minor,Weather/Low Visibility,Highway,Rain
ID-1424,Meerut,28.90598,77.69948,2023-01-23,09:36,Serious,Signal Jumping,City Road,Clear
ID-1425,Kolkata,22.64198,88.44377,2023-04-07,12:17,Serious,Drunk Driving,Highway,Dust Storm
ID-1426,Bangalore,12.81324,77.61264,2023-04-29,17:50,Minor,Signal Jumping,City Road,Clear
ID-1427,Mumbai,19.00921,72.91961,2023-12-04,16:23,Minor,Distracted Driving,City Road,Rain
ID-1428,Pune,18.46936,73.73479,2023-05-30,08:49,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1429,Delhi,28.54413,77.01586,2023-07-03,13:59,Minor,Signal Jumping,City Road,Dust Storm
ID-1430,Pune,18.57236,73.73286,2023-11-03,08:09,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1431,Pune,18.56325,73.74116,2023-02-27,21:56,Minor,Potholes,Rural Road,Clear
ID-1432,Kolkata,22.52076,88.30081,2023-12-17,13:14,Minor,Weather/Low Visibility,City Road,Fog
ID-1433,Chennai,13.11956,80.25938,2023-07-21,16:52,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1434,Bangalore,13.02547,77.52129,2023-12-22,05:53,Serious,Drunk Driving,Rural Road,Clear
ID-1435,Bangalore,13.03998,77.59904,2023-07-27,19:48,Fatal,Distracted Driving,Rural Road,Rain
ID-1436,Pune,18.59031,73.7382,2023-04-06,18:13,Serious,Signal Jumping,Highway,Clear
ID-1437,Hyderabad,17.35069,78.4902,2023-12-24,03:00,Serious,Drunk Driving,City Road,Fog
ID-1438,Chennai,13.02856,80.21794,2023-12-14,16:02,Minor,Distracted Driving,City Road,Clear
ID-1439,Mumbai,19.00545,72.85116,2023-12-19,03:27,Serious,Drunk Driving,Rural Road,Fog
ID-1440,Pune,18.40773,73.79749,2023-02-12,22:05,Minor,Drunk Driving,City Road,Clear
ID-1441,Nagpur,21.06748,79.08108,2023-12-27,14:35,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1442,Madurai,9.80206,78.02568,2023-09-15,16:04,Serious,Drunk Driving,City Road,Dust Storm
ID-1443,Mumbai,19.01645,72.985,2023-03-02,11:37,Serious,Signal Jumping,Highway,Dust Storm
ID-1444,Bangalore,12.88802,77.53255,2023-12-18,14:07,Minor,Drunk Driving,Highway,Clear
ID-1445,Chennai,13.04464,80.14981,2023-07-12,19:49,Fatal,Weather/Low Visibility,Highway,Fog
ID-1446,Delhi,28.74623,77.09178,2023-12-25,07:51,Fatal,Over-speeding,Highway,Clear
ID-1447,Mumbai,19.12211,72.98933,2023-12-24,06:23,Serious,Signal Jumping,Rural Road,Clear
ID-1448,Nagpur,21.17954,79.01049,2023-05-23,04:02,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1449,Kolkata,22.55256,88.48973,2023-05-05,22:58,Fatal,Drunk Driving,Highway,Clear
ID-1450,Delhi,28.62817,77.13232,2023-05-15,11:35,Minor,Over-speeding,Rural Road,Clear
ID-1451,Hyderabad,17.41642,78.32317,2023-03-10,13:19,Minor,Weather/Low Visibility,Highway,Dust Storm
ID-1452,Jaipur,26.90204,75.70243,2023-01-05,22:33,Minor,Distracted Driving,City Road,Rain
ID-1453,Lucknow,26.86025,80.83773,2023-03-30,09:06,Minor,Signal Jumping,Highway,Clear
ID-1454,Delhi,28.45078,77.05493,2023-03-26,09:36,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1455,Mumbai,18.9676,72.85249,2023-07-22,09:49,Fatal,Over-speeding,Rural Road,Rain
ID-1456,Indore,22.67474,75.78997,2023-09-18,13:39,Minor,Weather/Low Visibility,Highway,Rain
ID-1457,Mumbai,18.98629,72.95462,2023-10-15,21:04,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1458,Bangalore,12.88322,77.55617,2023-06-17,14:38,Serious,Weather/Low Visibility,Rural Road,Dust Storm
ID-1459,Meerut,29.05148,77.7679,2023-11-03,23:38,Minor,Weather/Low Visibility,City Road,Rain
ID-1460,Nagpur,21.19505,79.05982,2023-05-18,20:40,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1461,Varanasi,25.26261,83.08116,2023-04-09,13:19,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1462,Lucknow,26.78477,80.93182,2023-12-18,17:12,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1463,Hyderabad,17.36423,78.45961,2023-05-30,13:46,Serious,Weather/Low Visibility,Highway,Rain
ID-1464,Kolkata,22.62669,88.36747,2023-09-05,19:25,Serious,Weather/Low Visibility,Rural Road,Fog
ID-1465,Chennai,13.00242,80.15095,2023-10-09,08:52,Serious,Over-speeding,Highway,Clear
ID-1466,Nagpur,21.05096,79.04852,2023-08-04,22:36,Serious,Drunk Driving,Highway,Fog
ID-1467,Lucknow,26.79791,80.82162,2023-04-03,18:08,Minor,Weather/Low Visibility,Highway,Fog
ID-1468,Mumbai,18.92108,72.82149,2023-12-18,18:59,Serious,Weather/Low Visibility,Highway,Rain
ID-1469,Bangalore,12.96997,77.50197,2023-08-09,02:18,Serious,Drunk Driving,Highway,Rain
ID-1470,Delhi,28.50669,77.07631,2023-06-12,07:37,Serious,Weather/Low Visibility,City Road,Rain
ID-1471,Nashik,20.02326,73.89089,2023-09-06,17:17,Serious,Over-speeding,Highway,Clear
ID-1472,Indore,22.64419,75.7919,2023-01-02,20:06,Serious,Weather/Low Visibility,City Road,Fog
ID-1473,Varanasi,25.31994,82.97734,2023-12-31,18:26,Serious,Weather/Low Visibility,Highway,Dust Storm
ID-1474,Hyderabad,17.3769,78.42301,2023-12-11,20:13,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1475,Delhi,28.40829,77.05378,2023-03-15,16:23,Minor,Signal Jumping,Rural Road,Clear
ID-1476,Nashik,20.06739,73.83666,2023-06-30,09:20,Minor,Weather/Low Visibility,Highway,Fog
ID-1477,Bangalore,13.06954,77.57589,2023-11-27,22:15,Minor,Signal Jumping,City Road,Clear
ID-1478,Nagpur,21.00438,79.0715,2023-08-17,21:27,Serious,Distracted Driving,City Road,Clear
ID-1479,Indore,22.66965,75.75382,2023-10-27,09:14,Minor,Signal Jumping,Highway,Rain
ID-1480,Lucknow,26.77291,80.95214,2023-12-23,18:39,Serious,Potholes,City Road,Clear
ID-1481,Nashik,19.91585,73.8864,2023-08-12,07:54,Fatal,Weather/Low Visibility,Highway,Rain
ID-1482,Jaipur,26.83333,75.71336,2023-04-01,12:41,Minor,Distracted Driving,City Road,Dust Storm
ID-1483,Chennai,12.97087,80.26155,2023-02-21,10:04,Minor,Weather/Low Visibility,Rural Road,Rain
ID-1484,Pune,18.49251,73.85217,2023-04-06,07:59,Minor,Drunk Driving,City Road,Clear
ID-1485,Hyderabad,17.47108,78.45327,2023-01-30,22:57,Fatal,Drunk Driving,Highway,Rain
ID-1486,Indore,22.62646,75.87234,2023-08-21,21:15,Minor,Drunk Driving,Rural Road,Clear
ID-1487,Delhi,28.49929,77.12007,2023-05-28,19:00,Minor,Weather/Low Visibility,Rural Road,Dust Storm
ID-1488,Jaipur,26.91006,75.84525,2023-11-07,17:22,Serious,Weather/Low Visibility,City Road,Dust Storm
ID-1489,Delhi,28.56307,77.05158,2023-11-04,12:04,Minor,Distracted Driving,Highway,Fog
ID-1490,Delhi,28.56497,76.98797,2023-01-09,21:12,Minor,Drunk Driving,Rural Road,Dust Storm
ID-1491,Kolkata,22.58999,88.41809,2023-05-06,07:25,Serious,Drunk Driving,Highway,Clear
ID-1492,Varanasi,25.38073,82.95058,2023-04-15,09:23,Minor,Weather/Low Visibility,City Road,Rain
ID-1493,Chennai,12.97361,80.12911,2023-06-29,06:03,Fatal,Weather/Low Visibility,Rural Road,Dust Storm
ID-1494,Pune,18.41562,73.75879,2023-09-03,18:59,Minor,Weather/Low Visibility,City Road,Fog
ID-1495,Bangalore,13.0766,77.53319,2023-05-19,17:35,Serious,Over-speeding,Rural Road,Clear
ID-1496,Nashik,19.94374,73.80422,2023-11-10,15:51,Minor,Weather/Low Visibility,Rural Road,Fog
ID-1497,Delhi,28.54719,77.20061,2023-09-21,21:27,Serious,Over-speeding,Highway,Clear
ID-1498,Delhi,28.55117,77.13031,2023-03-15,23:17,Fatal,Drunk Driving,Highway,Rain
ID-1499,Chennai,12.96607,80.1088,2023-04-10,13:36,Minor,Weather/Low Visibility,City Road,Rain
ID-1500,Indore,22.65103,75.88321,2023-09-05,18:16,Serious,Over-speeding,City Road,Rain
